film_id,title,wikidata_uri,subject,predicate,object,sentence,extraction_method
Q124979019,Game On (film),http://www.wikidata.org/entity/Q124979019,Neha Solanki,star,Madhubala,"It stars Geetanand, Neha Solanki, Madhubala, Aditya Menon and Subhalekha Sudhakar.",root_verb_fallback
Q132125863,Gandhi Tatha Chettu,http://www.wikidata.org/entity/Q132125863,Sukriti Veni Bandreddi,feature,Chakrapani Ananda,"The film features Sukriti Veni Bandreddi, Chakrapani Ananda and Rag Mayur in lead roles.",root_verb_fallback
Q124320664,Gangs of Godavari,http://www.wikidata.org/entity/Q124320664,Naga Vamsi,produce,Sai Soujanya,It is being produced by Naga Vamsi and Sai Soujanya under Sithara Entertainments and Fortune Four Cinemas.,root_verb_fallback
Q124320664,Gangs of Godavari,http://www.wikidata.org/entity/Q124320664,Vishwak Sen,feature,Anjali,"The film features Vishwak Sen, Anjali and Neha Shetty in lead roles.",root_verb_fallback
Q125876263,Garudan (2024 film),http://www.wikidata.org/entity/Q125876263,Sokkan,follow,Aadhi,"It follows Sokkan, a trusted confidante of two childhood friends Aadhi and Karuna, whose loyalty is changed by a dynamic between betrayal and survival.",root_verb_fallback
Q130214463,Gary (film),http://www.wikidata.org/entity/Q130214463,Robin Dashwood,release,Peacock,"Directed by Robin Dashwood, the film was released on Peacock on August 29, 2024.",root_verb_fallback
Q138757918,Gaslit By My Husband: The Morgan Metzer Story,http://www.wikidata.org/entity/Q138757918,Morgan Metzer's,follow,Rodney Metzer,"The movie follows the true story of Morgan Metzer's abusive marriage to ex-husband Rodney Metzer, including a violent attack he orchestrated against her.",root_verb_fallback
Q124365198,Gaucho Gaucho,http://www.wikidata.org/entity/Q124365198,August 2024,receive,the Piazza Grande of the 77th,The documentary received an outdoor screening in August 2024 on the Piazza Grande of the 77th Locarno Film Festival and won the first Letterboxd Piazza Grande Award.,root_verb_fallback
Q124422250,Gauraiya Live,http://www.wikidata.org/entity/Q124422250,Ada Singh,star,Omkar Das Manikpuri,"The film stars Ada Singh, Omkar Das Manikpuri, Pankaj Jha.",root_verb_fallback
Q131398577,Gautama Buddha Matha,http://www.wikidata.org/entity/Q131398577,Sri Lankan,star,Phalguni Khanna,"The film stars both Sri Lankan and Indian cast, where Indian actress Phalguni Khanna made lead titular role along with Aditi Singh, Tushar Chhibber, Himanshi Jain, Dilhani Ekanayake, Dhananjaya Siriwardena, Anuradha Mallavarachchi and Sampath Jayaweera made supportive roles.",root_verb_fallback
Q131398577,Gautama Buddha Matha,http://www.wikidata.org/entity/Q131398577,Mahapajapati Gotami,reveal,Gautama Buddha,"The film reveals the life of Mahapajapati Gotami, the revered queen and foster mother of Gautama Buddha who later became the first Bhikkhunī of the Buddha Sasana.",root_verb_fallback
Q131605297,Gellunu Rey,http://www.wikidata.org/entity/Q131605297,Andhala Haleem,feature,Coco Studio,"Produced by Andhala Haleem under Coco Studio, the film features Mohamed Manik, Aminath Shuha, Ibrahim Jihad, Mariyam Shifa and Kausar in pivotal roles.",root_verb_fallback
Q124791242,Los Frikis (film),http://www.wikidata.org/entity/Q124791242,Tyler Nilson,write,Michael Schwartz,"It is written and directed by Tyler Nilson and Michael Schwartz, who also wrote and directed The Peanut Butter Falcon.",root_verb_fallback
Q124791242,Los Frikis (film),http://www.wikidata.org/entity/Q124791242,Héctor Medina,star,Eros de la Puente,"It stars Héctor Medina, Eros de la Puente and Adria Arjona, and is produced by Phil Lord and Christopher Miller.",root_verb_fallback
Q125929258,The Freshly Cut Grass,http://www.wikidata.org/entity/Q125929258,Argentina,explore,Mexico,"A transnational production involving Argentina, Mexico, Uruguay, Europe, and the United States, the film explores gender dynamics and long-term relationships through the parallel lives of two married academics.",root_verb_fallback
Q125929258,The Freshly Cut Grass,http://www.wikidata.org/entity/Q125929258,The Freshly Cut Grass,premier,"June 8, 2024","The Freshly Cut Grass premiered at the Tribeca Festival on June 8, 2024.",root_verb_fallback
Q124853968,The Friend (2024 film),http://www.wikidata.org/entity/Q124853968,2018,star,Sigrid Nunez,"Based on the 2018 novel by Sigrid Nunez, it stars Naomi Watts, Bill Murray, Sarah Pidgeon, Carla Gugino, Constance Wu, and Ann Dowd.",root_verb_fallback
Q117350302,The Front Room,http://www.wikidata.org/entity/Q117350302,Brandy,star,Kathryn Hunter,"The film stars Brandy, Kathryn Hunter, Andrew Burnap, and Neal Huff.",root_verb_fallback
Q131548062,The Fuji Documentary,http://www.wikidata.org/entity/Q131548062,Fuji,detail,Barry Wonder,"The first episode titled Mr. Fuji: Barry Wonder details the life and times of Sikiru Ayinde Barrister (1948–2010), the creator of Fuji Music.",root_verb_fallback
Q131548062,The Fuji Documentary,http://www.wikidata.org/entity/Q131548062,Ibadan,premier,February 2024,It premiered in Ibadan in February 2024.,root_verb_fallback
Q131548062,The Fuji Documentary,http://www.wikidata.org/entity/Q131548062,The Fuji Documentary,release,ten years,Subsequent episodes of The Fuji Documentary will be released over ten years.,root_verb_fallback
Q113547547,The Garfield Movie,http://www.wikidata.org/entity/Q113547547,Chris Pratt,feature,Garfield,"The film features the voices of Chris Pratt as Garfield and Samuel L. Jackson as his father, alongside Hannah Waddingham, Ving Rhames, Nicholas Hoult, Cecily Strong, Harvey Guillén, Brett Goldstein, Bowen Yang, and Snoop Dogg.",root_verb_fallback
Q113547547,The Garfield Movie,http://www.wikidata.org/entity/Q113547547,Garfield,reunite,Vic,"In the film, Garfield is reunited with his long-lost father, a street cat named Vic, before being forced into joining him on a high-stakes adventure.",root_verb_fallback
Q131729264,The Gatekeeper (film),http://www.wikidata.org/entity/Q131729264,Gomez,play,Cita,"Shanaia Gomez plays Cita, the actress's first lead role.",dependency
Q123907548,A Girl Named Ann,http://www.wikidata.org/entity/Q123907548,Ann,derail,COVID-19,"It follows Ann, a young woman who grew up in an abusive household and developed a drug addiction as she attempts to recover with the help of two men who enter her life, her efforts are derailed by a scandal and the onset of the COVID-19 pandemic in Japan.",root_verb_fallback
Q124289926,A Good Jewish Boy,http://www.wikidata.org/entity/Q124289926,Michael Zindel,star,Agnès Jaoui,It stars Michael Zindel and Agnès Jaoui as the last two Jews living in their neighborhood.,root_verb_fallback
Q129007619,GG: Good Game,http://www.wikidata.org/entity/Q129007619,Pangilinan,star,Donny Pangilinan,"The film stars Pangilinan's brother Donny Pangilinan, Igi Boy Flores, and Ronaldo Valdez.",root_verb_fallback
Q123494561,Gender Reveal (film),http://www.wikidata.org/entity/Q123494561,Ayo Tsalithaba as Rhys,star,Ting,"The film stars Ayo Tsalithaba as Rhys, a non-binary and polyamorous people pleaser who reluctantly brings their partners Ting and Mati to the gender reveal party of their boss Marc and his pregnant wife Chloe, only to witness events at the party spiral horrifically out of control.",root_verb_fallback
Q123365061,Get Away (film),http://www.wikidata.org/entity/Q123365061,Fantastic Fest,premier,20 September 2024,The film premiered at Fantastic Fest on 20 September 2024 and was released in the United Kingdom on the subscription service Sky Cinema on 10 January 2025.,root_verb_fallback
Q129675920,Getting Lost (film),http://www.wikidata.org/entity/Q129675920,"September 22, 2024",premier,twenty years,"It premiered on September 22, 2024, twenty years after the show's pilot episode first aired on TV.",root_verb_fallback
Q126918431,Gharat Ganpati,http://www.wikidata.org/entity/Q126918431,Nikita Dutta,star,Bhushan Pradhan,"The film stars an ensemble cast with Nikita Dutta, Bhushan Pradhan, Ajinkya Deo, Ashwini Bhave alongside Sanjay Mone, Shubhangi Latkar and Shubhangi Gokhale.",root_verb_fallback
Q126918431,Gharat Ganpati,http://www.wikidata.org/entity/Q126918431,Konkan,showcase,Gharat,"Set in Konkan, the film showcases the Gharat family's annual tradition of welcoming Gauri Ganpati, highlighting how this cherished practice spans three generations and brings the family closer together by navigating generational differences and strengthening their bonds.",root_verb_fallback
Q129642052,Gharjwai,http://www.wikidata.org/entity/Q129642052,Magar,write,Binod Khatiwada,Magar alongside Binod Khatiwada and Subash Koirala wrote the screenplay for the film.,root_verb_fallback
Q129642052,Gharjwai,http://www.wikidata.org/entity/Q129642052,Janak Gharti Magar,produce,GM Movies Production,It's produced by Janak Gharti Magar under the banner of GM Movies Production.,root_verb_fallback
Q129642052,Gharjwai,http://www.wikidata.org/entity/Q129642052,Dayahang Rai,star,Miruna Magar,"The film stars Dayahang Rai and Miruna Magar in lead roles with Shishir Bangdel, Raj Thapa Magar, Kabita Ale Magar and Buddhi Tamang in supporting roles.",root_verb_fallback
Q125854371,Ghost Cat Anzu (film),http://www.wikidata.org/entity/Q125854371,Takashi Imashiro,star,Mirai Moriyama,"Based on the manga of the same name by Takashi Imashiro, the film stars Mirai Moriyama as Anzu, the titular ghost cat, and Noa Gotō as a young girl named Karin.",root_verb_fallback
Q125854371,Ghost Cat Anzu (film),http://www.wikidata.org/entity/Q125854371,Japan,open,July 2024,The film opened in Japan in July 2024.,root_verb_fallback
Q125937019,Ghost Trail,http://www.wikidata.org/entity/Q125937019,Adam Bessa,star,France,It stars Adam Bessa as a Syrian man in France who pursues the man who tortured him at Sednaya Prison.,root_verb_fallback
Q113300586,Ghostbusters: Frozen Empire,http://www.wikidata.org/entity/Q113300586,Paul Rudd,feature,Carrie Coon,"The film features Paul Rudd, Carrie Coon, Finn Wolfhard and Mckenna Grace reprising their roles from the previous film, with Ernie Hudson and Annie Potts reprising their characters from the earlier films, and Kumail Nanjiani and Patton Oswalt joining the cast.",root_verb_fallback
Q123786283,Ghostlight (2024 film),http://www.wikidata.org/entity/Q123786283,Keith Kupferer,star,Romeo,It stars Keith Kupferer as a middle-aged construction worker who unexpectedly joins a local theater's production of Romeo and Juliet.,root_verb_fallback
Q123786283,Ghostlight (2024 film),http://www.wikidata.org/entity/Q123786283,Dolly de Leon,star,Katherine Mallen Kupferer,"It also stars Dolly de Leon, Katherine Mallen Kupferer, Tara Mallen, Hanna Dworkin, Tommy Rivera-Vega, Alma Washington, H.B. Ward, Dexter Zollicoffer, Deanna Dunagan, and Francis Guinan.",root_verb_fallback
Q111213921,Ghudchadi,http://www.wikidata.org/entity/Q111213921,Nidhi Dutta,produce,Binoy Gandhi,"Produced by Nidhi Dutta, Binoy Gandhi, Bhushan Kumar and Krishan Kumar under the banner of Keep Dreaming Pictures and T-Series.",root_verb_fallback
Q111213921,Ghudchadi,http://www.wikidata.org/entity/Q111213921,Projapati,star,2022,"A remake of the blockbuster Bengali film Projapati (2022), it stars Sanjay Dutt and Raveena Tandon with Parth Samthaan, Khushalii Kumar and Aruna Irani in pivotal roles.",root_verb_fallback
Q111213921,Ghudchadi,http://www.wikidata.org/entity/Q111213921,JioCinema,premier,9 August 2024,The film was premiered on JioCinema on 9 August 2024.,root_verb_fallback
Q130381558,Gini Avi Saha Gini Keli 2,http://www.wikidata.org/entity/Q130381558,1998,serve,Gini Avi Saha Gini Keli,"The film served as a sequel to the 1998 blockbuster film Gini Avi Saha Gini Keli, directed and produced by the same director.",root_verb_fallback
Q130381558,Gini Avi Saha Gini Keli 2,http://www.wikidata.org/entity/Q130381558,Isuru Lokuhettiarachchi,star,Dhanuka Dilshan,"It stars an ensemble cast of Isuru Lokuhettiarachchi, Dhanuka Dilshan, Rathna Lalani Jayakody and Roger Seneviratne, Gihan Fernando, Kusal Maduranga and Jagath Benaragama.",root_verb_fallback
Q130381558,Gini Avi Saha Gini Keli 2,http://www.wikidata.org/entity/Q130381558,Lucky Dias,reprise,Palitha Silva,"Several actors reprised their roles from previous film including Lucky Dias, Palitha Silva and Rangana Premaratne.",root_verb_fallback
Q124311946,Girls State (film),http://www.wikidata.org/entity/Q124311946,Missouri,follow,week,"It follows teenage girls from Missouri navigating a week-long immersive democratic experiment Girls State, learning how to build a government from the ground up.",root_verb_fallback
Q124311946,Girls State (film),http://www.wikidata.org/entity/Q124311946,Boys State,serve,2020,It serves as a companion film to Boys State (2020).,root_verb_fallback
Q123982001,Girls Will Be Girls (2024 film),http://www.wikidata.org/entity/Q123982001,Kani Kusruti,star,Kesav Binoy Kiron,"It stars Preeti Panigrahi, Kani Kusruti, and Kesav Binoy Kiron.",root_verb_fallback
Q115789958,Gladiator II,http://www.wikidata.org/entity/Q115789958,2000,write,David Scarpa,"The sequel to Gladiator (2000), it was written by David Scarpa based on a story he wrote with Peter Craig.",root_verb_fallback
Q115789958,Gladiator II,http://www.wikidata.org/entity/Q115789958,Scott Free Productions,produce,Paramount Pictures,The film was produced by Scott Free Productions and Red Wagon Entertainment and distributed by Paramount Pictures.,root_verb_fallback
Q115789958,Gladiator II,http://www.wikidata.org/entity/Q115789958,Paul Mescal,star,Pedro Pascal,"It stars Paul Mescal, Pedro Pascal, Joseph Quinn, Fred Hechinger, Connie Nielsen, and Denzel Washington.",root_verb_fallback
Q115789958,Gladiator II,http://www.wikidata.org/entity/Q115789958,Mescal,replace,Spencer Treat Clark,"Derek Jacobi and Nielsen reprise their roles from the first film, with Mescal replacing Spencer Treat Clark.",dependency
Q115789958,Gladiator II,http://www.wikidata.org/entity/Q115789958,Lucius Verus Aurelius,portray,Rome,"Mescal portrays Lucius Verus Aurelius, the exiled Prince of Rome, who becomes a prisoner of war and fights as a gladiator for Macrinus, a former slave who plots to overthrow the twin emperors Caracalla and Geta.",root_verb_fallback
Q134089119,Glass Casa,http://www.wikidata.org/entity/Q134089119,Lizet Benrey,star,Harley Bronwyn,"It stars Lizet Benrey, Harley Bronwyn, Nicole Clifford, Geri Courtney-Austein, and Anthony De La Cruz.",root_verb_fallback
Q124338216,Gloria! (film),http://www.wikidata.org/entity/Q124338216,18th century,centre,Italy,The film centres on a group of young musicians inventing pop music in 18th century Italy.,root_verb_fallback
Q124556283,God & Country,http://www.wikidata.org/entity/Q124556283,Katherine Stewart's,base,2020,The documentary is based on Katherine Stewart's book The Power Worshippers (2020).,root_verb_fallback
Q113360912,Godzilla x Kong: The New Empire,http://www.wikidata.org/entity/Q113360912,Legendary Pictures,produce,Warner Bros. Pictures,"Produced by Legendary Pictures and distributed by Warner Bros. Pictures, it is the sequel to Godzilla vs. Kong (2021), the fifth Godzilla film to be completely produced by a Hollywood studio, and the fifth film in the Monsterverse franchise, also serving as the 38th film of the Godzilla franchise and 13th in the King Kong franchise.",root_verb_fallback
Q113360912,Godzilla x Kong: The New Empire,http://www.wikidata.org/entity/Q113360912,Brian Tyree Henry,star,Dan Stevens,"The film stars Rebecca Hall, Brian Tyree Henry, Dan Stevens, Kaylee Hottle, Alex Ferns, and Fala Chen.",root_verb_fallback
Q113360912,Godzilla x Kong: The New Empire,http://www.wikidata.org/entity/Q113360912,Hall,reprise,Henry,"Hall, Henry, and Hottle reprise their roles from the previous film.",root_verb_fallback
Q113360912,Godzilla x Kong: The New Empire,http://www.wikidata.org/entity/Q113360912,the Hollow Earth,encounter,Godzilla,"In the film, Kong encounters more of his species in the Hollow Earth and must unite again with Godzilla to stop the tyrannical Skar King and the powerful, frost-breathing Shimo from invading the Earth's surface.",root_verb_fallback
Q126617497,Golam (2024 film),http://www.wikidata.org/entity/Q126617497,Ranjith Sajeev,star,Sunny Wayne,"The film stars Ranjith Sajeev, Sunny Wayne, Dileesh Pothan, Alencier Ley Lopez, and Siddique.",root_verb_fallback
Q127164321,Gold (2024 film),http://www.wikidata.org/entity/Q127164321,Astro Shaw,direct,GSC Movies,"Produced by Astro Shaw and ACT 2 Pictures with distributed by GSC Movies, the film directed and produced by Adrian Teh with screenplay by Tan Pik Yee, known for screenplay Ola Bola (2016) and Adrian himself.",root_verb_fallback
Q127164321,Gold (2024 film),http://www.wikidata.org/entity/Q127164321,Jack Tan,star,Liek Hou,"It starring Jack Tan as Liek Hou, Farid Kamil as Rashid Sidek, Yasmin Hani as Rashid's wife, Wan Raja as Misbun Sidek, Rashid's brother, Freddie Ng as Liek Hou's father, Lynn Lim as Liek Hou's mother, Josiah Hogan as Nova Armada and Fabian Loo as Guan Teng.",root_verb_fallback
Q131318883,Gold Lust,http://www.wikidata.org/entity/Q131318883,Alex Brendemühl,star,Mireia Vilapuig,It stars Alex Brendemühl and Mireia Vilapuig.,root_verb_fallback
Q123783550,Good One (film),http://www.wikidata.org/entity/Q123783550,Lily Collias,star,James Le Gros,"It stars Lily Collias, James Le Gros and Danny McCarthy.",root_verb_fallback
Q131161199,"Goodbye, Farewell",http://www.wikidata.org/entity/Q131161199,Jerome Kurnia,star,Putri Marino,"The film stars Jerome Kurnia, Putri Marino, Jourdy Pranata, Lutesha, and Kiki Narendra.",root_verb_fallback
Q131161199,"Goodbye, Farewell",http://www.wikidata.org/entity/Q131161199,Lutesha,receive,Best Supporting Actress,Lutesha received a nomination for Best Supporting Actress at the 2024 Indonesian Film Festival.,root_verb_fallback
Q132544662,Goodbye Horses: The Many Lives of Q Lazzarus,http://www.wikidata.org/entity/Q132544662,1988,receive,1991,"The song received attention after it was featured in the 1988 film Married to the Mob and the 1991 film The Silence of the Lambs, but Q Lazzarus herself disappeared from the public eye in the mid-1990s.",root_verb_fallback
Q118386092,Goodrich (film),http://www.wikidata.org/entity/Q118386092,Michael Keaton,star,Mila Kunis,"The film stars Michael Keaton, Mila Kunis, Carmen Ejogo, Michael Urie, Kevin Pollak, Vivien Lyra Blair, Jacob Kopera, Nico Hiraga, Danny Deferrari with Laura Benanti and Andie MacDowell.",root_verb_fallback
Q131177794,Gorre Puranam,http://www.wikidata.org/entity/Q131177794,Suhas,feature,Krishna Murali,"The film features Suhas, Posani Krishna Murali and Raghu Karumanchi in important roles.",root_verb_fallback
Q131310284,Gowri (2024 film),http://www.wikidata.org/entity/Q131310284,Samarjit Lankesh,star,Saanya Iyer,"The film stars Samarjit Lankesh in a dual role, alongside Saanya Iyer, Manasi Sudheer, Sampath Maitreya, and Rajeev Pillai.",root_verb_fallback
Q126417987,Goyo (2024 film),http://www.wikidata.org/entity/Q126417987,Netflix,premier,5 July 2024,It premiered on Netflix on 5 July 2024.,root_verb_fallback
Q125422231,The Girl with the Needle,http://www.wikidata.org/entity/Q125422231,1919,grow,Vic Carmen Sonne,"Set in 1919, the film stars Vic Carmen Sonne as a young woman who begins working as a wet nurse at a secretive adoption agency for disadvantaged mothers, but grows suspicious over one of the women who runs the operation.",root_verb_fallback
Q130369928,The Girls at the Station,http://www.wikidata.org/entity/Q130369928,Julieta Tobío,star,Salua Hadra,"It stars Julieta Tobío, Salua Hadra, and María Steelman.",root_verb_fallback
Q24905214,The Glassworker,http://www.wikidata.org/entity/Q24905214,Usman Riaz,direct,Moya O'Shea,The film is directed by Usman Riaz with a screenplay by Moya O'Shea from a story by O'Shea and Riaz.,root_verb_fallback
Q24905214,The Glassworker,http://www.wikidata.org/entity/Q24905214,Khizer Riaz,produce,Manuel Cristóbal,The film is produced by Khizer Riaz and Manuel Cristóbal.,root_verb_fallback
Q123992171,The Glory of Life (2024 film),http://www.wikidata.org/entity/Q123992171,Austria,star,Germany,"An international co-production between Austria and Germany, the film stars Sabin Tambrea and Henriette Confurius as Franz Kafka and Dora Diamant, respectively.",root_verb_fallback
Q123992171,The Glory of Life (2024 film),http://www.wikidata.org/entity/Q123992171,Germany,release,14 March 2024,It was released in Germany on 14 March 2024.,root_verb_fallback
Q21152182,The Goat Life,http://www.wikidata.org/entity/Q21152182,Jimmy Jean-Louis,star,K. R. Gokul,"The film stars Prithviraj Sukumaran alongside Jimmy Jean-Louis and K. R. Gokul, with Talib Al Balushi, Rik Aby, Amala Paul, Shobha Mohan.",root_verb_fallback
Q118278015,The Good Teacher,http://www.wikidata.org/entity/Q118278015,France,release,27 March 2024,"It was released theatrically in France by Ad Vitam on 27 March 2024, and in Belgium by Cinéart on 3 April 2024.",root_verb_fallback
